nct_id,ctgov_group_code,arm_name_bas,same_name_as_drug_compare,name_drug_compare,classification,category,title,description,units,param_type,param_value,dispersion_type,dispersion_value
NCT01033071,B2,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,Between 45 to 64 years,,"Age, Customized",,participants,Number,241,,NA
NCT01033071,B2,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,<45 years,,"Age, Customized",,participants,Number,33,,NA
NCT01033071,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,TRUE,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,â‰¥65 years,,"Age, Customized",,participants,Number,84,,NA
NCT01033071,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,TRUE,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,Between 45 to 64 years,,"Age, Customized",,participants,Number,234,,NA
NCT01033071,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,TRUE,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,<45 years,,"Age, Customized",,participants,Number,46,,NA
NCT01033071,B4,Total,FALSE,,â‰¥65 years,,"Age, Customized",,participants,Number,236,,NA
NCT01033071,B4,Total,FALSE,,Between 45 to 64 years,,"Age, Customized",,participants,Number,710,,NA
NCT01033071,B4,Total,FALSE,,<45 years,,"Age, Customized",,participants,Number,125,,NA
NCT01033071,B1,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,,,Body Mass Index (BMI),,kg/m2,Mean,31.4,Standard Deviation,5.94
NCT01033071,B2,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,,,Body Mass Index (BMI),,kg/m2,Mean,31.9,Standard Deviation,6.59
NCT01033071,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,TRUE,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,,,Body Mass Index (BMI),,kg/m2,Mean,31.6,Standard Deviation,5.92
NCT01033071,B4,Total,FALSE,,,,Body Mass Index (BMI),,kg/m2,Mean,31.6,Standard Deviation,6.15
NCT01033071,B1,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,Male,,Gender,,participants,Number,223,,NA
NCT01033071,B1,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,Female,,Gender,,participants,Number,132,,NA
NCT01033071,B2,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,Male,,Gender,,participants,Number,201,,NA
NCT01033071,B2,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,Female,,Gender,,participants,Number,151,,NA
NCT01033071,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,TRUE,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,Male,,Gender,,participants,Number,205,,NA
NCT01033071,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,TRUE,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,Female,,Gender,,participants,Number,159,,NA
NCT01033071,B4,Total,FALSE,,Male,,Gender,,participants,Number,629,,NA
NCT01033071,B4,Total,FALSE,,Female,,Gender,,participants,Number,442,,NA
NCT01042392,B1,Ramipril,TRUE,Ramipril,,,Age,,years,Mean,59.8,Standard Deviation,11.6
NCT01042392,B2,Aliskiren,TRUE,Aliskiren,,,Age,,years,Mean,61.0,Standard Deviation,11.4
NCT01042392,B3,Total,FALSE,,,,Age,,years,Mean,60.4,Standard Deviation,11.5
NCT01042392,B1,Ramipril,TRUE,Ramipril,>= 75 years,,"Age, Customized",,Participants,Number,26,,NA
NCT01042392,B1,Ramipril,TRUE,Ramipril,65 - 74 years,,"Age, Customized",,Participants,Number,56,,NA
NCT01042392,B1,Ramipril,TRUE,Ramipril,50 - 64 years,,"Age, Customized",,Participants,Number,119,,NA
NCT01042392,B1,Ramipril,TRUE,Ramipril,< 50 years,,"Age, Customized",,Participants,Number,56,,NA
NCT01042392,B2,Aliskiren,TRUE,Aliskiren,>= 75 years,,"Age, Customized",,Participants,Number,31,,NA
NCT01042392,B2,Aliskiren,TRUE,Aliskiren,65 - 74 years,,"Age, Customized",,Participants,Number,64,,NA
NCT01042392,B2,Aliskiren,TRUE,Aliskiren,50 - 64 years,,"Age, Customized",,Participants,Number,115,,NA
NCT01042392,B2,Aliskiren,TRUE,Aliskiren,< 50 years,,"Age, Customized",,Participants,Number,39,,NA
NCT01042392,B3,Total,FALSE,,>= 75 years,,"Age, Customized",,Participants,Number,57,,NA
NCT01042392,B3,Total,FALSE,,65 - 74 years,,"Age, Customized",,Participants,Number,120,,NA
NCT01042392,B3,Total,FALSE,,50 - 64 years,,"Age, Customized",,Participants,Number,234,,NA
NCT01042392,B3,Total,FALSE,,< 50 years,,"Age, Customized",,Participants,Number,95,,NA
NCT01042392,B1,Ramipril,TRUE,Ramipril,Male,,Gender,,participants,Number,115,,NA
NCT01042392,B1,Ramipril,TRUE,Ramipril,Female,,Gender,,participants,Number,142,,NA
NCT01042392,B2,Aliskiren,TRUE,Aliskiren,Male,,Gender,,participants,Number,116,,NA
NCT01042392,B2,Aliskiren,TRUE,Aliskiren,Female,,Gender,,participants,Number,133,,NA
NCT01042392,B3,Total,FALSE,,Male,,Gender,,participants,Number,231,,NA
NCT01042392,B3,Total,FALSE,,Female,,Gender,,participants,Number,275,,NA
NCT01167153,B1,Valsartan/Amlodipine,FALSE,,,,Age,"demographic measures were based on intent to treat (ITT) population. One patient was missing from Nifedipine arm for Age, continuous measurement.",years,Mean,53.8,Standard Deviation,8.59
NCT01167153,B2,Nifedipine,TRUE,Nifedipine,,,Age,"demographic measures were based on intent to treat (ITT) population. One patient was missing from Nifedipine arm for Age, continuous measurement.",years,Mean,53.1,Standard Deviation,8.72
NCT01167153,B3,Total,FALSE,,,,Age,"demographic measures were based on intent to treat (ITT) population. One patient was missing from Nifedipine arm for Age, continuous measurement.",years,Mean,53.5,Standard Deviation,8.63
NCT01167153,B1,Valsartan/Amlodipine,FALSE,,Male,,Gender,,participants,Number,137,,NA
NCT01167153,B1,Valsartan/Amlodipine,FALSE,,Female,,Gender,,participants,Number,135,,NA
NCT01167153,B2,Nifedipine,TRUE,Nifedipine,Male,,Gender,,participants,Number,133,,NA
NCT01167153,B2,Nifedipine,TRUE,Nifedipine,Female,,Gender,,participants,Number,135,,NA
NCT01167153,B3,Total,FALSE,,Male,,Gender,,participants,Number,270,,NA
NCT01167153,B3,Total,FALSE,,Female,,Gender,,participants,Number,270,,NA
NCT01237223,B1,Placebo,TRUE,Placebo,,,Age,Baseline measurements were based on randomized patients.,years,Mean,54.6,Standard Deviation,8.35
NCT01237223,B2,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,,,Age,Baseline measurements were based on randomized patients.,years,Mean,55.0,Standard Deviation,9.96
NCT01237223,B3,Amlodipine 2.5 mg,TRUE,Amlodipine 2.5 mg,,,Age,Baseline measurements were based on randomized patients.,years,Mean,54.8,Standard Deviation,10.25
NCT01237223,B4,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,,,Age,Baseline measurements were based on randomized patients.,years,Mean,55.8,Standard Deviation,10.05
NCT01237223,B5,Aliskiren/Amlodipine 150/2.5 mg,FALSE,,,,Age,Baseline measurements were based on randomized patients.,years,Mean,54.6,Standard Deviation,11.11
NCT01237223,B6,Aliskiren/Amlodipine 150/5 mg,FALSE,,,,Age,Baseline measurements were based on randomized patients.,years,Mean,55.5,Standard Deviation,9.86
NCT01237223,B7,Total,FALSE,,,,Age,Baseline measurements were based on randomized patients.,years,Mean,55.1,Standard Deviation,9.96
NCT01237223,B1,Placebo,TRUE,Placebo,>=65 years,,"Age, Customized",,participants,Number,25,,NA
NCT01237223,B1,Placebo,TRUE,Placebo,< 65 years,,"Age, Customized",,participants,Number,128,,NA
NCT01237223,B2,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,>=65 years,,"Age, Customized",,participants,Number,26,,NA
NCT01237223,B2,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,< 65 years,,"Age, Customized",,participants,Number,131,,NA
NCT01237223,B3,Amlodipine 2.5 mg,TRUE,Amlodipine 2.5 mg,>=65 years,,"Age, Customized",,participants,Number,29,,NA
NCT01237223,B3,Amlodipine 2.5 mg,TRUE,Amlodipine 2.5 mg,< 65 years,,"Age, Customized",,participants,Number,129,,NA
NCT01237223,B4,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,>=65 years,,"Age, Customized",,participants,Number,32,,NA
NCT01237223,B4,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,< 65 years,,"Age, Customized",,participants,Number,126,,NA
NCT01237223,B5,Aliskiren/Amlodipine 150/2.5 mg,FALSE,,>=65 years,,"Age, Customized",,participants,Number,34,,NA
NCT01237223,B5,Aliskiren/Amlodipine 150/2.5 mg,FALSE,,< 65 years,,"Age, Customized",,participants,Number,125,,NA
NCT01237223,B6,Aliskiren/Amlodipine 150/5 mg,FALSE,,>=65 years,,"Age, Customized",,participants,Number,32,,NA
NCT01237223,B6,Aliskiren/Amlodipine 150/5 mg,FALSE,,< 65 years,,"Age, Customized",,participants,Number,127,,NA
NCT01237223,B7,Total,FALSE,,>=65 years,,"Age, Customized",,participants,Number,178,,NA
NCT01237223,B7,Total,FALSE,,< 65 years,,"Age, Customized",,participants,Number,766,,NA
NCT01237223,B1,Placebo,TRUE,Placebo,Male,,Gender,,participants,Number,108,,NA
NCT01237223,B1,Placebo,TRUE,Placebo,Female,,Gender,,participants,Number,45,,NA
NCT01237223,B2,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,Male,,Gender,,participants,Number,118,,NA
NCT01237223,B2,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,Female,,Gender,,participants,Number,39,,NA
NCT01237223,B3,Amlodipine 2.5 mg,TRUE,Amlodipine 2.5 mg,Male,,Gender,,participants,Number,113,,NA
NCT01237223,B3,Amlodipine 2.5 mg,TRUE,Amlodipine 2.5 mg,Female,,Gender,,participants,Number,45,,NA
NCT01237223,B4,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,Male,,Gender,,participants,Number,107,,NA
NCT01237223,B4,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,Female,,Gender,,participants,Number,51,,NA
NCT01237223,B5,Aliskiren/Amlodipine 150/2.5 mg,FALSE,,Male,,Gender,,participants,Number,108,,NA
NCT01237223,B5,Aliskiren/Amlodipine 150/2.5 mg,FALSE,,Female,,Gender,,participants,Number,51,,NA
NCT01237223,B6,Aliskiren/Amlodipine 150/5 mg,FALSE,,Male,,Gender,,participants,Number,102,,NA
NCT01237223,B6,Aliskiren/Amlodipine 150/5 mg,FALSE,,Female,,Gender,,participants,Number,57,,NA
NCT01237223,B7,Total,FALSE,,Male,,Gender,,participants,Number,656,,NA
NCT01237223,B7,Total,FALSE,,Female,,Gender,,participants,Number,288,,NA
NCT01368536,B1,Valturna,TRUE,Valturna,,,Age,,Years,Mean,54.7,Standard Deviation,8.65
NCT01368536,B2,Valturna + Amlodipine,TRUE,Valturna + Amlodipine,,,Age,,Years,Mean,56.0,Standard Deviation,9.56
NCT01368536,B3,Valturna + Chlorthalidone,FALSE,,,,Age,,Years,Mean,54.6,Standard Deviation,9.35
NCT01368536,B4,Total,FALSE,,,,Age,,Years,Mean,55.1,Standard Deviation,9.20
NCT01368536,B1,Valturna,TRUE,Valturna,Male,,Gender,,Participants,Number,65,,NA
NCT01368536,B1,Valturna,TRUE,Valturna,Female,,Gender,,Participants,Number,73,,NA
NCT01368536,B2,Valturna + Amlodipine,TRUE,Valturna + Amlodipine,Male,,Gender,,Participants,Number,64,,NA
NCT01368536,B2,Valturna + Amlodipine,TRUE,Valturna + Amlodipine,Female,,Gender,,Participants,Number,73,,NA
NCT01368536,B3,Valturna + Chlorthalidone,FALSE,,Male,,Gender,,Participants,Number,71,,NA
NCT01368536,B3,Valturna + Chlorthalidone,FALSE,,Female,,Gender,,Participants,Number,70,,NA
NCT01368536,B4,Total,FALSE,,Male,,Gender,,Participants,Number,200,,NA
NCT01368536,B4,Total,FALSE,,Female,,Gender,,Participants,Number,216,,NA
NCT01599104,B1,LCZ696 200 mg,TRUE,LCZ696 200 mg,,,Age,,Years,Mean,57.9,Standard Deviation,10.87
NCT01599104,B2,LCZ696 400 mg,TRUE,LCZ696 400 mg,,,Age,,Years,Mean,58.7,Standard Deviation,10.50
NCT01599104,B3,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,,,Age,,Years,Mean,59.6,Standard Deviation,10.50
NCT01599104,B4,Total,FALSE,,,,Age,,Years,Mean,58.7,Standard Deviation,10.64
NCT01599104,B1,LCZ696 200 mg,TRUE,LCZ696 200 mg,Male,,Gender,,Participants,Number,264,,NA
NCT01599104,B1,LCZ696 200 mg,TRUE,LCZ696 200 mg,Female,,Gender,,Participants,Number,123,,NA
NCT01599104,B2,LCZ696 400 mg,TRUE,LCZ696 400 mg,Male,,Gender,,Participants,Number,268,,NA
NCT01599104,B2,LCZ696 400 mg,TRUE,LCZ696 400 mg,Female,,Gender,,Participants,Number,117,,NA
NCT01599104,B3,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,Male,,Gender,,Participants,Number,286,,NA
NCT01599104,B3,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,Female,,Gender,,Participants,Number,103,,NA
NCT01599104,B4,Total,FALSE,,Male,,Gender,,Participants,Number,818,,NA
NCT01599104,B4,Total,FALSE,,Female,,Gender,,Participants,Number,343,,NA
NCT01615198,B1,LCZ696,TRUE,LCZ696,,,Age,,Years,Mean,70.5,Standard Deviation,4.67
NCT01615198,B2,Olmesartan,TRUE,Olmesartan,,,Age,,Years,Mean,70.9,Standard Deviation,4.67
NCT01615198,B3,Total,FALSE,,,,Age,,Years,Mean,70.7,Standard Deviation,4.67
NCT01615198,B1,LCZ696,TRUE,LCZ696,Male,,Gender,,Participants,Number,142,,NA
NCT01615198,B1,LCZ696,TRUE,LCZ696,Female,,Gender,,Participants,Number,154,,NA
NCT01615198,B2,Olmesartan,TRUE,Olmesartan,Male,,Gender,,Participants,Number,152,,NA
NCT01615198,B2,Olmesartan,TRUE,Olmesartan,Female,,Gender,,Participants,Number,140,,NA
NCT01615198,B3,Total,FALSE,,Male,,Gender,,Participants,Number,294,,NA
NCT01615198,B3,Total,FALSE,,Female,,Gender,,Participants,Number,294,,NA
NCT01785472,B1,LCZ696 200 mg,TRUE,LCZ696 200 mg,,,Age,,Years,Mean,57.5,Standard Deviation,10.17
NCT01785472,B2,LCZ696 400 mg,TRUE,LCZ696 400 mg,,,Age,,Years,Mean,58.1,Standard Deviation,9.71
NCT01785472,B3,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,,,Age,,Years,Mean,57.4,Standard Deviation,10.14
NCT01785472,B4,Total,FALSE,,,,Age,,Years,Mean,57.7,Standard Deviation,10.01
NCT01785472,B1,LCZ696 200 mg,TRUE,LCZ696 200 mg,,Male,Gender,,Participants,Count of Participants,252,,NA
NCT01785472,B1,LCZ696 200 mg,TRUE,LCZ696 200 mg,,Female,Gender,,Participants,Count of Participants,227,,NA
NCT01785472,B2,LCZ696 400 mg,TRUE,LCZ696 400 mg,,Male,Gender,,Participants,Count of Participants,243,,NA
NCT01785472,B2,LCZ696 400 mg,TRUE,LCZ696 400 mg,,Female,Gender,,Participants,Count of Participants,229,,NA
NCT01785472,B3,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,,Male,Gender,,Participants,Count of Participants,261,,NA
NCT01785472,B3,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,,Female,Gender,,Participants,Count of Participants,223,,NA
NCT01785472,B4,Total,FALSE,,,Male,Gender,,Participants,Count of Participants,756,,NA
NCT01785472,B4,Total,FALSE,,,Female,Gender,,Participants,Count of Participants,679,,NA
NCT01876368,B1,LCZ696 200 mg,TRUE,LCZ696 200 mg,,,Age,,Years,Mean,57.1,Standard Deviation,10.19
NCT01876368,B2,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,,,Age,,Years,Mean,58.0,Standard Deviation,9.09
NCT01876368,B3,Total,FALSE,,,,Age,,Years,Mean,57.6,Standard Deviation,9.65
NCT01876368,B1,LCZ696 200 mg,TRUE,LCZ696 200 mg,Male,,Gender,,Participants,Number,97,,NA
NCT01876368,B1,LCZ696 200 mg,TRUE,LCZ696 200 mg,Female,,Gender,,Participants,Number,91,,NA
NCT01876368,B2,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,Male,,Gender,,Participants,Number,95,,NA
NCT01876368,B2,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,Female,,Gender,,Participants,Number,92,,NA
NCT01876368,B3,Total,FALSE,,Male,,Gender,,Participants,Number,192,,NA
NCT01876368,B3,Total,FALSE,,Female,,Gender,,Participants,Number,183,,NA
NCT01975246,B1,Telmisartan and Amlodipine+HCTZ,FALSE,,,,Age,,Years,Mean,54.4,Standard Deviation,9.1
NCT01975246,B2,Telmisartan+Amlodipine,FALSE,,,,Age,,Years,Mean,55.0,Standard Deviation,9.7
NCT01975246,B3,Total,FALSE,,,,Age,,Years,Mean,54.7,Standard Deviation,9.4
NCT01975246,B1,Telmisartan and Amlodipine+HCTZ,FALSE,,Male,,Gender,,Participants,Number,127,,NA
NCT01975246,B1,Telmisartan and Amlodipine+HCTZ,FALSE,,Female,,Gender,,Participants,Number,22,,NA
NCT01975246,B2,Telmisartan+Amlodipine,FALSE,,Male,,Gender,,Participants,Number,130,,NA
NCT01975246,B2,Telmisartan+Amlodipine,FALSE,,Female,,Gender,,Participants,Number,30,,NA
NCT01975246,B3,Total,FALSE,,Male,,Gender,,Participants,Number,257,,NA
NCT01975246,B3,Total,FALSE,,Female,,Gender,,Participants,Number,52,,NA
